pretty_comp,bulk_modulus_kv
BaAgBi,32.766999999999996
V3Rh,218.7
LiEr2Al,53.567
NaSbSe2,25.456
Pr3InO,75.7
TbSb,63.333
Li8PbO6,84.48899999999998
RbPrSe2,36.589
YbB2,127.189
PrCoO3,198.5
AlNiF5,115.77799999999999
BeCrP,182.74400000000003
HgCN2,45.078
NdAl,57.3
FeH,193.9
BaHo2PdO5,146.211
Sr2LiIn,23.4
Sn2IF3,25.122
YAl3,72.767
TlFeSe2,33.821999999999996
NpCdAu2,90.5
Hf2BeMo,144.333
CuCl,67.167
Sc2PdPt,130.8
MnGaIr2,229.4
NiCl,70.378
Be2ZnMo,147.033
MgMn2Be,154.733
ZnCu2GeTe4,48.8
Er2TeO6,167.84400000000005
ZrNiGe,95.73299999999999
Ag2S,77.822
TmSeO3F,79.467
HoSe,87.367
SmSb,60.833
SmBi2IO4,75.911
Ti2BeMo,144.467
Li4Fe2SiO7,161.011
Lu2MnS4,55.133
VFeRu2,234.767
Rb2ZrF6,29.555999999999997
ScIn3,57.167
Ti3Tl,112.389
Zn(GaSe2)2,42.343999999999994
CaBeNb2,92.978
Ni3B,222.74400000000003
HoSbPt,104.06700000000001
Dy6FeTe2,62.122
AlFeF5,127.322
TiZnF6,32.811
Ca2SiB2O7,150.244
LiAsO3,112.744
Li2PmIn,43.766999999999996
Ce(AlGa)2,76.244
BaZnCr2,32.733000000000004
Ni3Pt,207.333
Li3MnO4,110.667
ErSiRh,134.433
FeCl,58.367
BeCoPd2,170.667
HfTeSe4,36.089
CaBr2,25.311
Sm3CuSnS7,65.48899999999999
InAgS2,72.956
NdMnSi2,109.978
HoTmZn2,66.667
CdCo2As,109.367
BeI2,11.210999999999999
HfVSi,163.611
Ca(CoP)2,92.4
Li2FeSi3O8,56.3
TiCrAs,177.511
RbN,19.211
Na5NiSO2,41.067
Rb2Te5,19.544
Sr2BBrN2,49.933
Sr2MnCuSO3,95.1
AgBr,46.067
Cr2FeSe4,77.322
TbScGe,74.178
MgTa2O6,138.389
RbF,37.933
CdP2,57.422
LiMnIr2,157.467
TiCoSb,142.63299999999995
AsRh,156.656
CaSn,40.611
BeInCo4,141.667
BeGaSb,46.078
NdI3,11.489
Er3SnC,43.5
SmTlS2,48.144
K3Al2As3,21.511
BeNbSi2,146.578
BeZnFe,120.833
BaV2Bi,34.2
Co2NiSe4,98.27799999999999
SnPd3,153.6
BaNiO2,83.87799999999999
SeI2,13.011
NpFe3,221.233
Tb2Fe2Si2C,128.167
ScGa5Ni,84.42200000000003
CrCl2,20.033
TaBeCd,112.689
YSe,82.133
Nd2Cd2O5,119.189
Ga2Os,182.28900000000002
Dy2C,64.422
PrNbO4,127.56700000000001
ThTe,85.73299999999998
Er2AgRu,102.8
NdNbO4,133.078
Ti3Ga,115.6
CaHg,42.0
Rb2TeI6,14.289000000000001
Ni2H,196.94400000000002
Li2Fe2CoO6,122.656
Na2FeO4,44.343999999999994
Ba2MnSn,26.666999999999998
ScCd3,65.567
HgF2,97.633
Sc2MnGe,99.56700000000001
CoHg3,73.867
BeGaW2,209.08900000000003
Fe3PtN,212.733
BaRu2Pt,106.311
KF,36.633
Sr2HgPb,32.933
AgPdO2,132.7
Ta3N5,247.91099999999997
SmAgPb,67.367
HfBe2Ge,116.344
Ba4CdRu,18.4
NbGaNi2,185.567
Mo5As4,151.5
GaF3,55.067
YZrBe,72.133
BeSeBr4,20.767
NaMgP,39.067
TlZnF3,81.2
NaPF6,28.233
BeNb2Si,168.489
Na3PS4,27.833000000000002
CdAg,80.567
Sr2Fe2S2OF2,70.111
BeP4Ru,93.833
ErCuSi,103.311
K2SbAu,20.811
RbF3,25.178
Be2TlRh,135.111
TiSiNi,168.86700000000005
SrAgSb,40.944
TmTl,60.9
MgCo3C,200.467
CaTl3,35.367
Si2W,209.067
BeFeNi,171.378
Be2SnHg,64.822
Hf2ZnHg,99.344
ErMgZn2,64.567
FeBiO3,8.578
Rb3PdF5,28.978
Ti2AlCr,137.533
CaMn2(Si2O)2,109.42200000000001
RbCoCl3,22.433000000000003
PbF2,75.3
ScZn,77.867
NbCu3Te4,33.433
RbMnAs,13.644
NdSb,58.478
BAs,133.533
CoTe2,86.64399999999998
Pm2ZnPt,81.633
Tm6FeSb2,68.733
Ba2ZrS4,60.3
VSi2As,78.267
MnBe2Ni,162.733
PrSb,62.022
UP2,121.27799999999999
Rb2LiAsO4,40.722
SrN2,80.367
BaLiPd2,47.81100000000001
RbGeCl3,14.1
Hf(VGa2)2,135.789
Nb2VSe4,87.43299999999998
YBi2IO4,78.14399999999998
ScBeV2,115.76700000000001
SrFeMoO5,103.93299999999999
AgSbSe2,40.378
BeCrPd,195.47799999999998
NaBeH3,61.133
Na2MnBe,29.967
USiSe,96.98899999999999
BeCr2Se,148.856
LaCN2Cl,86.544
Ba(GeRh)2,75.711
Rb3NbO8,37.133
BeSbCl,41.778
MnBeCd,92.85600000000001
NaNdSe2,40.056
PaRh3,213.2
NbS2,21.078000000000007
K2ZnBr4,14.511
NaMg2Be,36.733000000000004
AlTlSe2,33.333
RbCuC2,44.343999999999994
PrO2,126.26700000000001
Tm2CdHg,70.633
TmInPt,111.27799999999999
NaZrBe,37.578
Ba5Sb3,29.44400000000001
CePPd,112.911
Ti3Zn,113.133
Ce3Sn,61.4
Ta2ZnO6,180.267
Ni3SnN,171.2
SmTlTe2,33.411
CaHN,75.1
Tl2GeSe3,20.5
NbGeAs,94.76700000000001
BeCr2Tc,232.02200000000002
Be2FeSi,160.256
Zr3Cu,98.76700000000001
CdS,16.933
Ba4TaHg,15.867
Na2SO3,48.044
LuAgPb,72.64399999999998
Te2Os,126.867
Sc4C3,119.06700000000001
Li2MoF6,55.0
SrCuP,69.322
YClO,77.656
Mg3Mn,47.133
Ce3Al,55.0
Mg(BeP)2,90.178
AlZnRh2,187.5
KNaSmNbO5,85.978
TmTiGe,94.7
VF4,32.144
CdPd,119.14399999999999
PrSm3,37.733000000000004
OsO4,13.933
MgV2O5,85.867
HgS,53.766999999999996
Ba2BiBr,30.5
Na4CO4,54.288999999999994
K2FeCu(CN)6,40.244
NpSnIr,134.889
RbHO,15.122
RbAuSe,17.767
ZrC,224.36700000000002
KFe2S3,41.511
NdTlAg2,68.833
PrInCu2,78.133
CaBeW,91.444
Ba2YTlCr2O7,85.35600000000002
TiCo2Si,200.833
Th(SiPd)2,146.511
Sm(MnGe)2,109.76700000000001
V3Ru,226.63299999999998
Si3F,88.133
AgBrO4,49.578
SmAl,60.333
YScBe,59.266999999999996
K3W,7.9670000000000005
LiCrS2,59.233000000000004
MoS2,21.366999999999997
LiSnCl3,15.478
Be2SnSe,57.68899999999999
CaO,58.089
KCoO2,70.333
Rb2Ti(CuS2)2,37.867
K2SrTa2O7,116.64399999999999
TiNiGe,107.73299999999999
SnO2,192.3
KNbO3,138.333
Ba3SiO,43.0
PmGaAg2,76.067
KBaP,29.7
TiGaNi2,168.7
FeS,172.86700000000005
Cd(PtO2)3,204.078
Ho6Bi2Rh,63.18899999999999
TaBeRu2,237.233
TbBRh3,187.5
Ce(POs2)2,168.433
Bi4Te7Pb,32.644
TbCd,60.7
LuSF,90.822
KBe2V,48.667
CrO2,49.611000000000004
KPrO2,77.3
TmH3(CO2)3,97.03299999999999
TiAlO3,182.7
UMn2,199.067
RhC,234.7
CaHBr,35.378
Ba4YSn,15.933
Er2Si2O7,152.756
ScSiPt2,176.97799999999995
Sb2O5,137.3
Th(GePt)2,138.5
PmBiPd2,96.3
Rh2S3,146.356
SbPO5,94.444
TiFeCoSb,173.6
Tm(HO)3,38.189
NbTl3Se4,23.9
P3N5,162.222
BeCoBr,68.744
RbTcO4,24.866999999999997
DySb,63.967
ErVO4,158.756
HfBeBi,60.65600000000001
Be2Zn,102.844
Ho(SiRu)2,156.556
YbBiAu,57.411
RbSmO2,82.244
ScCo2,164.567
SrSiN2,108.167
ErGe,83.42200000000003
Mg2As,34.010999999999996
PmInRh2,125.0
SmMgTl,55.422
Ge2Mo,154.167
LaN,128.4
Nd2HgO4,110.189
MnGaNi2,163.36700000000005
TbNiSb,94.1
Ca3AsBr3,38.467
MgFeF4,77.2
HoLuAg2,78.367
YAuO2,125.456
Li8IrO6,105.93299999999999
VZnSF5,27.456
PrSi2,78.9
Si2NiP3,102.48899999999999
CaV2O5,90.089
Be2RuRh,213.44400000000002
HoBi2BrO4,81.733
K2S3,21.355999999999998
ThSiTe,77.64399999999998
BaNi2Cl,24.744
Dy(SiOs)2,170.622
BeCo4Se,141.433
ThH2,95.833
Nb2SiTe4,59.033
TmZn,68.3
MgPPt5,199.767
Mo3W(SeS3)2,40.944
BaSnHgS4,32.878
YAsO4,137.878
HfMgAu2,128.167
Er2CdS4,68.433
Sm2In,52.356
SrCaGe,35.589
Pr(CoGe)2,115.678
BeGaBr4,18.9
Al2FeIr,203.8
NaBe2Os,92.12200000000001
BaTlSn2,33.4
Zn2GeS4,45.766999999999996
Sr2ZrBe,32.333
TlCrTe2,36.978
Li2MnPO4F,71.544
DyGeAu,99.022
BaB6,147.9
CeBPd3,141.433
ScNbO4,174.033
UIn3,69.067
KV(CuS2)2,31.256
TmPu3,30.4
Mn2SiNi,207.333
HfZrBe,96.822
NbAlNi2,182.967
BaLiCd,11.767000000000001
BeFeW,206.033
ScCo,126.23299999999999
BeCoRh2,227.067
BaThO3,117.7
K2PdBr4,15.044
DyP5,71.2
HgCl2,15.356
BeTeSe,44.567
TiBe2Pt,168.733
BePtBr2,67.933
NbIO2,55.31100000000001
NdBi2IO4,73.833
TmNiSb,98.0
Rb2NaYF6,40.667
NaSm2IrO6,129.878
GaRh,184.63299999999998
PmHo3,42.2
NaMnAs,51.956
SrHg,33.367
ErC2,131.7
BeHgSe,48.122
BaBrCl4,31.566999999999997
VZnSiO5,133.822
PaTlO3,142.267
Ba2YTaO6,145.733
GaSi(MoS2)4,43.4
Nd3InN,78.667
SrAcTl2,37.433
NaIO4,35.356
Li3FeP2HO8,83.189
Tm2ZnRu,99.333
CaScBe,43.2
MgBe2Os,148.5
K2MgH4,25.989
Hf2CuOs,178.733
Li2BeNi,68.111
PrNi5,143.067
Ga2NiS4,46.9
Ca(ZnSb)2,46.467
NaScBe,29.13300000000001
KH2N,19.244
PmI3,11.622
Na3Be,14.844000000000001
NaB(SO4)2,38.278
SiSnO3,211.933
K3AuSe2,20.189
MnZnF6,43.833
ErI3,12.478
Na2ZnSe2,29.611
KNaH2,18.211
Te3MoWS,29.089000000000002
FeCoO4,111.411
CuSe2Cl,22.733
Sr2HfBe,33.489000000000004
TiAlPd2,160.233
Fe4C,162.767
Ba4MgSn,14.433
BaBiAu,36.311
NpAs2,91.37799999999999
Li2CoCl4,29.044
BeCo,201.333
CaPtO3,162.7
CaTiPO5,116.0
SrN6,47.6
BaO,48.1
Mn4ZnO8,106.01100000000001
BaLi2Ca,12.856
KHF2,32.510999999999996
FePb2(CN)6,31.13300000000001
BaY2O4,122.311
Li2BeSiO4,112.92200000000001
CrAsPd2,127.46700000000001
Lu2AlZn,69.467
CoNi,196.2
HfPd,158.2
Na4SnSe4,23.6
CaMnSn,47.433
Mg3B(HO2)3,110.96700000000001
BeCdTe,36.455999999999996
VO,220.36700000000002
PH3,5.367000000000001
Cd2PdRh,130.967
Ti3Pt,162.3
NaNd2RuO6,121.03299999999999
Sc2MnS4,61.0
K2ZnO2,51.122
AgBiO3,121.367
Ba2YSbO6,136.3
Dy(GeRu)2,139.322
Li4CO4,74.756
VZnF6,38.589
MnBe2Tc,213.3
CdPdF6,41.321999999999996
TmP,92.96700000000001
NdTe3,44.722
TaBe2Pd,169.922
Tm2IrOs,149.667
AcH2,56.533
BaSi2Rh,63.943999999999996
Ti2BeCl,45.256
K3GeS3,24.189
Y2BeCl,48.411
Pd2O,137.967
AlSbI6,9.689
MgGeO3,172.2
Ti2MnBe,144.733
LiAlVO4,96.167
NaAsRh2,115.867
SmPPd,118.167
BeNi2Ir,217.21099999999998
Y2GeI2,26.07800000000001
Ba(InTe2)2,23.978
Ho(SiPd)2,135.922
Al2B2Ru3,232.111
Sm3SnC,38.867
KBe2Tc,67.889
AgI2,17.778
CdS,76.567
Mg6MnO8,144.0
Pm3Y,38.7
Ba2Mn3(SbO)2,66.389
Rb4Br2O,16.944000000000006
Rb2In4O7,92.07799999999999
TaBe2Ni,173.267
HfMnBe2,138.244
Zr2TiBe,101.756
RbC,21.378
SmGeRu,93.444
PICl6,11.311
MgC2,85.311
Eu2I2O,46.011
HfS3,48.411
Ca3Sb2,30.8
Rb2Zr2O5,97.56700000000001
CaZnSO,76.911
NdCo2,121.26700000000001
HfTaNO3,213.922
ZnNiSb,91.23299999999999
Ba4LiSe,10.8
BeBiCl2,44.2
CeBiPt,85.06700000000002
YbRh3C,190.6
Li2NiO2,119.4
TiZn,115.93299999999999
PrN,138.8
TiPd,156.933
Sc2Al,71.044
SbSeI,20.5
NaPaO3,137.4
Mo3W(SeS)4,39.933
HgPS3,28.956
BaAgSb,34.667
ThO2,194.7
BeCrRu2,228.011
TaBi3O7,118.93299999999999
NbAlPt,133.4
Li4Mn(PO4)2,67.944
Be2NbSb,132.556
BaSrO2,81.7
YbCo3B2,194.122
BeGa2Bi,47.388999999999996
BaLiNi2,37.311
MgCl2O,20.378
Pd(Se3Br)2,23.478
Sm3Ti,47.144
USe,87.1
MgBe2In,65.311
Be2FePb,97.37799999999999
Li2MnOF3,75.133
LiBH2,29.967
K3SiTe3,17.322
TePb,43.533
Ag2PdCl4,30.555999999999997
SnAs,62.633
CrNiSb,116.3
HoAu3,114.53299999999999
Cu3(PO4)2,86.256
LiBiF4,78.52199999999998
CrNi2,231.167
BeInOs2,181.78900000000002
Yb3W,38.522
Yb(MnAs)2,82.23299999999998
CeTiGe,81.167
Li2CaHfF8,81.756
Li2BeTc,87.189
Na2CO5,17.433
BeSi2Br,49.044
BaCaV,11.2
FeO,138.13299999999998
Sc2BeRh,91.978
Li2PbAu,48.4
Sr(NiAs)2,71.667
BeVMo,189.52200000000002
SbO2F,76.433
LaSb,55.833
Ga3PO7,160.333
LuNiC2,181.24400000000003
BeNbRu,204.356
Li8PtO6,103.744
CeTe,58.433
SrBe2Cr,72.544
Rb2Mo3,27.011
Dy(CrSi)2,138.86700000000002
TmCd,65.333
ZnI2,22.811
VSnPd,122.867
AgTe2Au,34.933
SrSi2,54.033
K2S,24.778000000000002
RbSr3,9.078
LuAgSn,80.567
CaTiF6,17.333
CrInCo2,175.4
UNiAs2,124.53299999999999
NaLu3,33.633
NbTe,120.01100000000001
AgPF6,30.533
Tl3AsSe3,22.311
LiCuO2,122.26700000000001
CrO3,79.378
Sc3TlC,101.367
ThTeAs,77.533
SmTlO2,88.156
SmN,154.86700000000005
Be2MoP,157.3
UAs,102.43299999999999
Ba3P2,27.5
DyBi2IO4,78.833
DyP,90.367
TbP,89.06700000000002
Mg2Pb,36.933
SiTe2Os,102.667
TiSiPt,165.733
CaWN3,122.73299999999999
BaCaI4,24.733
PaAgO3,147.6
LuGa,76.933
CaPuRh2,77.956
CeO2,183.8
LiBe2Br,37.911
DyCoC,150.922
BaBr2,29.978
Tm3AlC,39.933
Tl6TeO6,20.956
Sr3V2O8,92.544
SmCd,56.0
Nd(SiAg)2,96.87799999999999
ThTeO,97.93299999999999
YAs,80.533
K3Sb2Au3,23.533
NaYb3,13.833
ScSnAu,87.27799999999998
LiBeNi2,78.822
TlCoF3,74.6
Sn3As4,38.4
Sm2AlNO3,188.6
Th(MnGe)2,132.156
MoPO5,57.667
MgZnRh2,146.13299999999995
MgIn3,36.766999999999996
Cd3(ClO)2,70.956
BaZr(PO4)2,77.767
HgSO4,72.48899999999998
Ti2NiSe4,79.5
Fe8N,194.722
KTi2Be,45.067
Ba2NdSbO6,130.6
V(CoSe2)2,96.77799999999999
NdIO,41.511
TaBePb4,45.333
Ti3Ni,130.333
MnZnO2,87.0
ScZnRh2,157.533
Th(NiGe)2,134.9
Tm2CoOs,127.1
Yb(SiPd)2,111.611
BiO,80.556
Na2BeCo,35.611
LiBeOs2,218.9
BaNaMg,8.933
NaCuTe,35.944
Ge3As4,49.4
Ga(MoS2)4,96.23299999999999
YB6,174.567
LiBF4,14.078
RbPbBr3,18.244
KVO2,115.5
RbF2,19.756
Li2CoO2,121.72200000000001
Ti2NiS4,94.889
SbO2,89.667
MnSi,197.967
NaClO2,33.233000000000004
Lu2CoRu,122.633
K6Ge2O7,40.567
Rb2Al2Sb2O7,56.644
Yb(FeSi)2,117.944
TbGeAu,98.322
Ni3Au,179.6
TiBeTl,78.51100000000002
Zr3O,135.411
ScSiPd2,143.86700000000005
LiBe2Co,113.77799999999999
Yb4Mg3H4,53.089
YbCl2,41.978
BeZnCr,138.3
BeFeSb,130.667
Np(MnSi)2,160.644
ScTaRu2,210.3
BaCa(CoO2)4,104.867
LiFe3(OF3)2,74.389
Mg(BiO3)2,87.37799999999999
K2Be2O3,43.033
Al2HgTe4,30.555999999999997
NiF2,128.756
SrHCl,43.622
CoCu2SnS4,71.2
KGeNO,79.98899999999998
ZnCo2Ge,177.13299999999995
CaGaSnH,46.589
NaVCdO4,68.289
As2Pt,135.767
CrGaCo2,205.86700000000002
HfSO,148.467
TiAlCo2,184.967
SrHgO2,68.14399999999999
ErNbO4,158.1
Y2HfBe,59.133
Li3Mn3O5F3,95.633
TmAu,100.167
ThAs,103.0
MnSbO4,107.867
LiBO2,90.4
Li4UO5,88.833
BiTeI,21.3
SmP3,87.256
Ta2Se,94.444
K2ZnF4,52.644
Sr2CeO4,104.544
InTe,37.633
HoRh,121.867
Hf2SN2,175.71099999999996
KH3F4,26.044
Mn2F7,43.044
MnCu2SnS4,61.233000000000004
KNbSe2,61.888999999999996
PrMg2,38.567
AgCNO,48.933
Hg3(TeBr)2,20.2
HfBeTc,166.222
TlHg,29.166999999999998
ScPdO3,123.2
Rb2Te,13.267000000000001
Nd3Al,45.933
NaDyS2,51.321999999999996
Li2SnBi,26.6
Rb2ZnF4,48.288999999999994
Sc3SnC,103.9
Rb2TiCl6,18.5
HoIr,143.433
MnNbSi,210.233
GaCuI4,15.110999999999999
TaTeBr9,11.822000000000001
Ba4CdHg,10.8
GaFe2Co,164.967
Be(HO)2,54.15600000000001
MnNbGe,192.167
TaPd,208.322
CeTe,58.867
NdAsPd,103.744
FeSb2,95.289
TiFeTe,144.233
Mn2BeGa,177.278
CdSO4,66.433
CdSnAs2,49.233000000000004
AuSeClO3,29.278000000000002
HfIN,64.0
Ca2AlBiO5,93.46700000000001
TbNbO4,151.078
ScBeNi2,131.067
ScAsRu2,158.667
PmMg,40.266999999999996
AgH,79.744
KCaBr3,19.956
CrSiRu2,247.5
Au(OF3)2,20.267
ZnPd,143.989
WCl6,12.144
In2O3,159.144
LiGa2Ru,115.53299999999999
PtCl2,31.5
RhF3,58.111000000000004
TaBeOs,206.178
KO2,24.2
PrClO,83.93299999999998
TiMn3O8,143.622
GaGeRu2,204.533
Rb2SnI6,14.567
Ca(SnN)2,30.2
TiFeCoAs,186.0
TiCo,181.1
Na5LiN2,26.8
KHfBe,35.067
Sb2Te2Se,34.089
Sc3P,72.3
CeSb,56.8
Y(Al2Fe)4,124.711
InAg(PS3)2,35.67800000000001
Ti3Au,137.767
Ti2AlMo,150.8
GaCuCl4,19.711
MnAsRh,152.667
BaGaW2,88.62200000000001
U2PN2,152.433
HfB,174.033
MnCrRe,190.7
Ba4NbCu,14.433
GeO2,58.578
Pr(AlZn)2,77.389
KIO4,28.166999999999998
SmSe,81.0
Ta2I5,19.944000000000006
BeZnIr2,215.322
Ca(MgBi)2,37.167
CaBe2V,70.911
K2Rh2O5,112.456
LiSc2Be,48.233000000000004
LuTlSe2,45.867
Zn3Ir,147.122
BaSrTa2O7,138.411
NpO,185.4
UGePt,140.489
MgTiF6,26.711
RbInO3,76.733
TlAsS2,20.333
Ba(MgSb)2,38.867
Er3InC,42.133
Sr6Li2Cr2N8O,85.156
CaSn2O5,64.3
NaUBO5,63.7
Ti2Cu3,135.211
YAs,79.467
HfGePt,118.96700000000001
PbSeO3,52.7
Ca3Zn2(CuP2)2,74.656
NaGaTe2,25.2
MgSnRh2,151.4
ScTlS2,55.2
LiTb(CuP)2,90.633
Al2ZnSe4,43.489
YBeHg2,78.2
Co2SnAs,102.867
HoBRh3,190.1
Sr2BeRh,46.167
MnTcOs,157.467
MnCO3,69.711
KTbS2,47.744
Rb2NaRhF6,49.167
Pm2ZnOs,92.2
GeAsP,63.167
Mg(ScS2)2,74.133
TiZnF4,100.8
CrGeRh,139.13299999999998
NaHoO2,115.822
IrBr3,29.611
ScN,207.933
Sr(BeN)2,125.5
LiVIr2,226.63299999999998
NaScO2,113.956
Ti2BeBi,87.867
ZrPbO3,132.856
Sm2PbSe4,64.556
BaHfN2,114.48899999999999
Li2Si2O5,81.744
K2RbBiSe3,16.167
Ta(BeIr)2,222.233
Rb2IrF6,34.467
Mn2BeCo,197.011
Sr2Co(BrO)2,50.911
LaS,83.76700000000002
AgBiSCl2,48.678000000000004
ZnAsRh2,153.63299999999995
Li5Sn2,30.389
TiMnBe2,142.54399999999995
DyBi,57.266999999999996
NdPb3,51.867
HfInCo2,160.63299999999995
K3Y,7.3
SmInRh2,127.53299999999999
YRh5,186.567
MnH2SeO5,50.733000000000004
TiAl2,106.178
TiMo,140.878
Li3Be,26.44400000000001
Ba4MoPt,20.467
ScBeCl2,52.856
BaGeBi2,35.811
LiEr2Ir,91.6
BeGaCo,112.811
NaH,24.866999999999997
VOF,93.389
Tb(CuS)2,86.12200000000001
SrTiBe,37.211
K2SbF5,28.178
Pb4SeBr6,26.355999999999998
CuSnRh2,179.36700000000005
Na4Br2O,28.3
LiSiBO4,101.133
HoSnAu,85.867
UAl2,90.3
U2Ti,133.511
AgF2,46.489
K3ScSi2O7,104.667
LiSbS2,32.378
Si3Os,154.2
AsRu2Cl,145.7
NaLiAs,28.8
Ag3AsS3,32.711
CdSiP2,69.7
K4ZnP2,18.922
TlHCO2,14.9
Ni2B,247.63299999999998
ZrSiO4,229.533
NpN,201.767
RbNa7(CoO3)2,48.943999999999996
NaTaBe,69.189
Sm3GaC,71.667
Ho2TlAg,70.233
LiV(OF)2,60.0
Ti2GaFe,133.1
TiAu,141.533
TeWS,26.57800000000001
MoO2,55.433
EuMoClO4,74.911
Zn(HO)2,66.344
KB6,137.0
AsRu,174.18900000000005
RbBa3,7.311
TiTeAs,78.611
HoSbPd2,111.3
LiCa4(BN2)3,90.167
Na2GeF6,40.766999999999996
TmBi2IO4,80.578
EuPd,87.53299999999999
H3S,45.9
CaBeRu2,132.36700000000002
K2NaVOF5,50.843999999999994
UBi,62.5
SrSeO4,61.411
DyB2Ru,187.65599999999998
LuAlO3,209.28900000000002
SrGe2,48.422
Y(CrSi)2,136.556
VSe,54.167
HfInRh2,179.25599999999997
TmMg2Sc,47.2
InPt3,198.767
BaCaCr,10.267000000000001
Nd2MgAl,47.633
Rb3Pb,8.1
SbTeI,20.311
Rb2Pd,11.589
CaI2,14.844000000000001
Sr2FeBrO3,57.678000000000004
Ca(PrTe2)2,48.733000000000004
NaBe2Ru,84.244
LiBeTc2,104.85600000000001
Be2FeMo,204.933
BaSrCl2,25.689
MgTlF3,76.833
MgAl2O4,205.68900000000002
SnIrSe2,97.76700000000001
FeTe2,93.056
Al2Pt,130.333
ErGa3,68.9
ScTaBe2,125.789
MnNi3,185.8
CoAsS,130.7
HfSiRh,190.36700000000002
Li2SnIr,85.5
Li2Mn(CO3)2,20.055999999999997
BeCo4Pt,191.63299999999998
CaTl2O4,117.03299999999999
MnBeV2,195.111
NdAl3Ni2,108.156
HgHOF,46.5
Rb3Lu,5.6110000000000015
NaTiO2,130.833
BeAlH5,32.078
ErCo3B2,214.433
BeV2Cr,186.933
CaZnSi,54.4
SmO,150.5
ScRu3C,239.767
YCrF5,81.8
CoH2SO5,69.189
Al2FeNi,168.433
YTiBe,63.1
PtN,201.067
Nb3Ni,180.86700000000002
SrS,57.233000000000004
CdSO3,53.167
SrBe3O4,143.02200000000005
V2InC,150.444
ThSi2,103.389
Al3Os2,199.5
NdTlTe2,32.6
ErRh2Pb,130.767
HoHSe,89.77799999999998
LiYb3,14.567
ScBeCd2,76.833
Sr(NiGe)2,73.8
AlCuO2,181.81099999999998
ThBr4,37.578
LiNO3,48.68899999999999
KBeRu2,108.23299999999999
HoSnRh2,143.2
SmI,50.1
KAuF4,28.656
SbCl5,11.389000000000001
Ca2CuO3,124.544
BiF3,141.7
Er3Pd2,83.35600000000002
Ca4ScBe,16.967
SiGeN2O,93.056
BeCoCl,55.456
Zr2Cu,110.256
TiZnCo2,184.3
Cd(CN)2,35.367
TiBe2Cr,148.689
KH4O2F,25.033
TiZnSiO5,128.7
UCo4Sn,190.333
RbSb3Se5,21.489
BH2N,9.844
PmYMg2,40.967
BaCoO3,96.211
AlFe3,177.067
HfRh3,225.9
Lu3Ga,56.422
SmSnAu,80.4
Mn2BeV,175.622
Rb3In,6.0329999999999995
Ni3Hg,158.9
Tl2SiF6,26.767
Pm5Mg,36.556
BaMn2Sn,33.389
NdVO4,126.056
Bi2SeO2,96.089
Lu2GaCu,79.833
ErSnAu,83.26700000000002
Er(HO)3,89.833
FeCo,187.333
LiSnPO4,57.756
YPbAu,74.767
LaBeP,94.456
YAgS2,64.533
TbAl2,79.433
YHO2,137.667
Tb2AgIr,104.73299999999999
Ca(BH4)2,15.0
YPb3,52.367
RbBeO3,88.03299999999999
Pr3In,45.033
BeCuBr,39.444
Sc2IrRu,162.9
NbPt2,247.91099999999997
DySnPd2,113.6
YbPaRu2,141.3
Co(HO)2,62.321999999999996
Cd2SiO4,127.456
BaAlSiH,52.922
Ba2CdCl,20.4
Sr2Cu(BO3)2,91.789
UAl4,82.811
NaFeO2,67.611
Li2InSb,1.022
BeMo4Os,217.13299999999998
LiAlAg2,75.467
MnTePd,86.76700000000002
NbGaCo2,198.433
U2W2C3,196.033
HfBeCl,40.056
CrO,157.967
RbAg3Se2,35.144
Mg2PbO4,127.8
LiIrF6,26.311
BePb2Br,34.733000000000004
MoW2(SeS2)2,65.4
Tb(MnSi)2,134.089
MnSnAs,58.867
AlTl(MoO4)2,55.078
Na3ClO,36.0
V2GeAs,130.433
RbBiO2,34.789
ZrAsPt,127.333
YbSi2,57.321999999999996
Na3As,25.767
CrCo,219.767
TaMn2Be,166.24400000000003
LiBeBr,21.066999999999997
Pr(AgGe)2,83.178
Ho2TeO2,107.4
Li2TiF6,55.8
MnCo2Ge,192.733
Ba2MgH6,41.167
NaSbS2,30.0
Cu2WS4,33.533
VH,197.067
K2BeTe,16.456
Tm(MnGe)2,122.611
PRu,191.25599999999997
BeCrSb2,46.867
Rb8PO3,21.866999999999997
LiCa2Ga,30.733
Pm2AgGe,69.267
CeCdAsO,65.344
Ca2Al2SiO7,109.844
Li3CeBi2,37.478
Sr(CuO)2,87.333
Rb2TlInF6,37.766999999999996
ZrCl,46.478
Ho6FeSb2,66.52199999999999
TaCl4,22.589000000000002
LiP(HO)2,14.056
CrSe2,48.911
Yb(AlSi)2,65.4
HfAsCl,83.96700000000001
Sc2FeSi2,119.8
BeOsBr,85.8
LiHfPt2,152.63299999999995
Ni6Ge2B,186.467
Ga2BiS4,26.978
Li3NdAs2,54.856
Sr3Hg2,26.256
HfV2,148.0
PrIr2,186.167
Ba2BrN,43.31100000000001
NaBH4,18.855999999999998
BeMo2W,232.044
InPS4,25.6
TaBeTc,203.9
BaTePb,23.833000000000002
Nb2VAs,167.767
BaSeO3,52.489
MnBeV,160.167
Sr2FeCuSO3,92.8
KFeF3,60.833
LuN,189.967
BeVSi2,136.611
FePbW2,208.2
Rb2CdCl4,23.833000000000002
SnAsIr,125.2
ZnGeP2,73.98899999999998
