pretty_comp,shear_modulus_gv
Ca2NF,54.867
Dy(NiGe)2,46.933
ThRu3C,107.24
LuVO4,64.973
KHO,16.607
BaSc2Nb,10.547
TbYTl2,22.1
Ca(DyS2)2,43.147
NpSn3,29.44
BaHf2Ru,19.653
ZrSnPd,55.18
HfCuP,14.152999999999999
NaNO,23.447
Nd(CuGe)2,54.86
Li3(CuO2)2,41.74
Na3SbS4,6.94
Mn3GeC,104.1
SnPd3,56.22
Ce(Fe2As)2,91.48
Te2Mo(WS2)2,21.747
BaV2P,22.92
Rb3Mn,1.42
PrOs2,25.86
PmCdAu2,12.38
HfRh3,120.54
Nb3Pt,88.14
NaPF6,16.34
KBe2Tc,31.313000000000002
NaV(OF)2,27.22
CrB2,163.94
Rb2TeO3,10.9
Ce(SiNi)2,66.673
DySbPt,46.7
SmDyZn2,30.5
ZnCu3H6(ClO3)2,24.147
Pm2ZnOs,30.06
ZrCl,21.346999999999998
CaMnSn,19.82
DyBi,38.26
SmOF,64.633
Zn(BiO2)2,14.38
ErClO,28.13300000000001
Sc3TlC,82.84
LiHo3,17.233
Cd(PtO2)3,75.907
Zr2CuOs,49.3
MgCl2O,10.847000000000001
NbCu3Se4,23.58
Hg2SeO4,14.307
AgSbSe2,20.327
ThSeO,66.06
Zr2Be2Ga,24.34
Be2CrRu,79.047
KPH2SO3,17.747
Sc2TlAg,34.56
Ba2HgPb,16.94
PrTe3,24.94
PbS,36.26
CoReGe2,18.84
HfN,166.9
Ca(WN)2,25.267
KRb3,1.4
Be(BC)2,194.3
V3Cu,39.8
BaPdRh2,34.093
BiTeIO3,17.387
Al3Os2,111.12
TlPd2Se3,19.32
YHO2,51.56
PuO,60.44
CaTiBe,38.153
Li2CeO3,49.567
SrSeO3,32.2
KP,11.8
Cu2SnTe3,19.007
ZrS,70.96
K3ScSi2O7,58.24
Yb4Mg3H4,36.473
ErAg,32.8
Mg2As2O7,53.51300000000001
TiGeRu2,111.4
SmMgAu2,7.98
Tb3CuGeS7,37.233000000000004
Co(HO)2,34.153
Rb2NaCrF6,30.54
TaBeTe,4.147
LiAs,18.313
TlHg,3.16
YbAu4,28.433000000000003
Ca3SnN,15.14
HoNi2B2C,78.673
Ca3SbP,32.0
Hf3Au,19.74
Nb3Ga,49.94
NaPrSe2,24.866999999999997
Be2ZnFe,77.94
ScBeFe,29.32
BaZnSi,31.413
ScRu3,67.38
Sr2SO,43.94
HfInNi2,57.3
MnCuAs,21.66
Bi2Se3,16.327
NaMnBi,11.92
BiSI,11.34
Na2UO4,37.413000000000004
Li2MnVO4,66.393
AlZnRh2,90.18
Ho(CoSi)2,90.92
VOF3,9.927
NbCoSb,55.74
Mg(RhO2)2,54.64
Cu2HgGeSe4,22.46
CeSmI4,13.727
MgAuO2,65.613
ThNi2,16.22
MnInCu2,28.24
BaNiF6,27.706999999999997
KNO3,6.973
PrTl,20.36
YbGa2,42.26
YbTiO3,119.56
Na2CaBe,6.5870000000000015
Rb2As2Pt,11.133
Li4CoO4,37.806999999999995
Ag2CO3,22.386999999999997
AlCr(WO4)2,34.453
PuCdRh2,154.547
MnN,88.573
TbNiSb,55.86
PrNi5,60.2
HoH3,60.953
MgBe2Pd,58.78
Tm3AlN,73.64
FeBr2,15.507
Eu2PI,30.713
CuBr,13.94
DyBiPt,40.32
V3Pd,81.82
K2MnH2OF5,12.527000000000001
ZnCrF5,22.487
SrFeMoO5,28.74
MgGeO3,82.58
ErP,68.14
RbBrF4,7.5470000000000015
CdSO3,19.28
YbAgSb,25.1
Rb2SnCl6,9.76
BeCoBi4,1.1
BaSrY2,13.093
Tm2CdOs,36.78
TiPd2,53.667
NbSiAs,96.01299999999999
Tm2RuPt,37.76
Rb2CaH4,13.972999999999999
ZrAlRh2,26.54
SmCu,27.62
Li3PrSb2,35.41300000000001
KRb2RhF6,23.4
Tm2HgOs,36.12
Zr2Al,43.913000000000004
K2PtCl4,9.987
K2SO3,13.14
Mo3Ir,109.52
CaGaGeH,41.76
TaAgO3,81.627
MgTiPO5,57.28
BaMnCl2,16.187
SrSiO3,168.26
HoTlS2,30.866999999999997
Mg2SiO4,116.727
RbGaH2,13.253
KPrTe4,18.633
ErBi2ClO4,45.813
BaCO3,27.213
KH2N,11.827
Na2BeCl,5.16
MgCoGe,46.333
TbSe,45.94
PtI2,12.02
Ba4MgGa,0.78
GaMo3,116.16
HoCuO2,44.353
Yb3Zr,21.12
Tm2TeO2,65.307
Dy2AgRu,34.16
NbIr,113.62700000000001
Li4Mn2O9,42.48
BaSiN2,46.473
Li2BeNb,7.867000000000001
NpTe,22.6
ThCl4,16.247
Nb3Sb,76.54
Mn2B,169.667
Zr2Fe,31.253
Y(SiPt)2,42.913000000000004
KCrF3,28.74
KAuF6,11.96
K2Rh2O5,58.253
KLiS,19.92
KPrS2,28.406999999999996
Ca2AlBiO5,33.9
AcN,18.893
TaBe2Tl,58.327
Sr2BeSn,9.52
SmAl,37.1
ZnI2,10.887
Ba2CePtO6,71.42
Mg2BeFe,45.66
Ba2As,17.027
Mn2VSi,123.74
CdSbS2Br,19.893
Mn2CoO6,49.653
NdAlO3,148.46
NbAlOs2,124.96
V3Rh,100.14
YMnBe2,43.626999999999995
AsO2,19.933
Sr(ZnP)2,42.727
CeNiC2,79.293
ScCd3,27.76
GePb3O5,27.087
KLi6BiO6,47.207
RbGeIO6,34.913000000000004
Th(SiNi)2,74.453
CaTe2O5,21.873
CrS,51.647
TaTiOs2,91.5
K3SbO4,31.4
CaZrSi2O7,67.4
VTe2,23.686999999999998
PmBiAu2,20.5
TbSF,62.5
Ba(CuS)2,31.627
ErInCu2,40.44
Zr2Cu,45.413000000000004
Na3AlF6,29.13300000000001
Li3V(BO3)2,46.3
YH2,56.06
Nb3Pb,34.04
RbFeF3,33.96
Ce(AlGa)2,36.086999999999996
Na2PdS2,19.047
K2NaAlH6,24.5
CrIr3,216.5
LiNO3,32.773
LiEr2Ru,35.36
Zn3N,0.627
ICl,4.047
Zr(CoSi)2,104.38
LiMnAlO3,52.14
Mg2NF,79.193
Sm2Tl,19.2
RbBeO3,16.46
Mn2P,44.946999999999996
Ba2TmRuO6,85.34
Sc2CuPt,44.22
Al2CoOs,107.96
SrBeV2,8.633
SrHf2Mo,6.52
KCl,12.8
GaCuRh2,78.74
Be2NbMo,72.48
CrSe,22.92
Ba2HfTe,12.56
Yb(Al2Mo)2,76.093
LiCaAs,19.24
TmIr,40.06
FeI2,12.88
Zn(PO3)2,44.9
PrCoO3,96.42
RbNO3,6.973
Er(HO)3,32.54
RbGeBiS4,15.333
KTiPS5,9.472999999999999
ScVRu2,88.66
FeH,126.66
DyB2Ru,107.53299999999999
Tl(CoSe)2,15.507
Na2FeO4,20.886999999999997
NaBeNi2,27.66
CaMgAsO4F,41.713
Cd2P3I,27.0
Na2GeO3,29.213
MnAu4,26.006999999999998
ScBrO,34.327
NdSb,38.486999999999995
MgAlIr2,107.88
Rb3NaBe2F8,22.06
YBeFe,38.01300000000001
PrIn3,26.96
LaN,34.18
Rb3Mo,2.46
U(SiPt)2,40.473
KC,8.807
Cu2O,8.5
Rb2SnI6,6.82
CaGa,28.866999999999997
Li2VFeO4,87.833
Pr3AlC,41.16
ZrS3,28.186999999999998
ErPt3,80.16
Sm2MgGe2,54.6
NaScO2,80.373
BaCdW2,23.526999999999997
Mn2CoGe,16.46
Pr(SiAg)2,55.42
GaAgS2,22.62
CaSbF6,18.493
YbSi2,14.052999999999999
TaBeSn,5.033
ScMnBe,40.147
Sr2C(NCl)2,19.273
Be2ZnFe,82.367
VClO,0.92
Fe3SnC,133.52
TiSe2,27.56
Ho6CoBi2,27.947
BaTe,20.68
LiMn2O2F3,30.053
NaCuSe,21.886999999999997
LiEuO2,56.586999999999996
K2NiAs2,14.827
SbF5,29.7
BaBeCl2,17.22
HfCo,47.82
Rb3Hg,0.88
Rb3BAs2,8.493
CrGaP2,25.48
CaZnGe,41.18
NaPmHg2,18.42
Rb3P,9.52
NaMnSb,13.9
K2GeSe3,9.133
AlPNCl5,6.067
K2TeBr6,8.02
Fe2O3,70.85300000000002
TiFeSb,41.12
UTeAs,38.053000000000004
Sc2CdS4,26.64
MgSbPd2,30.66
PuNi2,47.8
AlI3,6.32
RbAu,10.06
Be2NbSb,96.713
CaF2,51.493
Lu2CoRu,58.7
DySBr,20.347
Ba2Bi6O,23.026999999999997
MgBeZn,34.053000000000004
CuAsSe2,14.82
MgZrAu2,36.86
CoAs,76.64699999999998
Ba4NaBi3O2,59.48
BaHfN2,51.19300000000001
Tm2Al3Si2,64.34
K2RbPt,6.44
TaSb2,73.093
NbF4,51.893
Sr2GeS4,20.933000000000003
YV(WO4)2,44.507
K4I2O,9.58
Na3N,14.46
MnCN2,26.787
NdTe2,27.46
ZrGa2,61.58
SmOF,68.18
U2Ga2O5,40.793
ScAsO4,77.893
Ca2Sn3O8,49.806999999999995
Ba2MgUO6,61.68
VSiPt,48.0
BaThO3,56.82
LiIrF6,21.247
HoSbPd,2.48
VO2,7.327000000000001
BeVFe,73.64699999999998
Mg(HO)2,13.227
NaMgBe,20.093
TiAlRu2,89.2
BaVBr2,11.433
MoC,162.88
Sc3PbC,77.74
BeGa2Tc,83.447
DyAgSb2,32.787
SbTe,23.8
Ba4NbSe,1.54
Y2Si2O7,66.64
PSe,8.007
Nb3Si,26.84
NaHF2,15.48
RbNaSi2O5,27.866999999999997
CaPd,23.54
NaHoO2,68.253
KHS,9.513
ZrIn3,49.72
NiPtF6,30.413
H2CO,5.767
LiCrBO3,46.69300000000001
ThTeAs,37.26
ZrPbO3,61.493
Lu2Fe2Si2C,84.04
ErSbPt,48.14
SmGeO3,69.76
Mn2ZnN2,51.806999999999995
NaMgBO3,65.933
RbCdF3,27.9
UGaNi,33.62
CdAs2,22.54
HfSe3,26.073
PuRu,4.92
YInAg2,29.36
Ba2H3I,19.373
CaCrF5,44.18
CaTiSiO5,77.633
Ca(NiGe)2,39.04
Zn2SiO4,89.24
Na2ZnGeO4,29.6
HoIn,28.44
Sc2CoOs,65.6
LiMnF6,23.06
Tm2AlZn,44.7
Mg2FeWO6,71.887
Ba2BiCl,12.5
YbOF,53.01300000000001
LiNbS2,59.593
USiS,28.706999999999997
NbN,150.6
TiPd3,90.2
RbLiCrO4,15.113
Rb2Fe4O7,61.46
Ni3Hg,55.02
KSc2Be,15.312999999999999
Ga2CoRu,80.22
Pr(SiPd)2,56.493
Sm2CuRu,31.58
Cu2GeSe4,13.847000000000001
CaCd3O4,51.773
YTl,22.16
Ba4ZrPb,4.32
TmRh3C,81.38
Li2FeS2,28.767
BaSr2Sb,10.193
Nd2O3,62.3
LuScRu2,56.14
PrZnSbO,26.427
InHg,9.08
LaN,72.66
CaBeTc2,54.32
BaB2F8,21.353
ZnH2SeO5,24.54
Sr2FeSO3,41.713
Rb3Pt,9.1
KCaBr3,8.873
U(CuSi)2,56.847
LiGa2Ru,54.2
CaSn(BO3)2,67.333
Na2ZnSe2,12.447000000000001
NaReO4,16.34
SrBiClO2,23.087
Ba2Sn,11.48
Sm2PbSe4,31.913
CoSnRh2,71.08
YBi2IO4,43.586999999999996
Ce2SeF4,46.08
LiNdTiO4,67.21300000000001
NbC,195.56
RbLiS,17.58
Nd2SO2,58.62
KPrGeSe4,13.9
Ba4YCd,2.04
LiAl2Pd,61.2
LiBO2,55.3
Sb2Rh,61.907
Li2MoF6,28.68
Sc2Al,44.867
Be2IrBr,37.953
ScGeAu,40.38
KBeTc,25.96
ErBi2IO4,44.806999999999995
GeMo3,113.1
Ca2PbO4,56.913000000000004
K4ZnP2,9.972999999999999
ZnMo3,82.32
CrCdF6,25.213
Fe3Pt,130.08
CaTlCl3,13.587
BaF2,24.54
LiYb3,7.54
MgGeAs2,27.593000000000004
CoCuO2,78.21300000000002
USe,24.66
Be2SbW,68.067
Sr3Yb,9.8
ErSi,68.667
V3Au,75.12
Cu2SnSe4,12.232999999999999
DyI3,4.9
SrMoO3,86.04
CrF6,2.807
HgPd2Au,40.0
Fe2B4Mo,171.907
MgSbF6,32.126999999999995
GeRh,47.5
NaCaBe,14.487
HfScOs2,96.76
CeCdAsO,21.447
Li4P2O7,23.153000000000002
YPb3,13.0
Ag2GeS3,14.14
K4BeP,2.68
YAl3,59.08
MgBe2In,16.147000000000002
TbY3,25.493000000000002
KTcO4,13.673
CdC,33.18
CeO2,19.22
AlCuSe2,29.873
SrTiN2,64.587
YCuF5,38.813
BaGeBr,4.52
ZnCO3,56.033
BiTeBr,13.573
Dy2Tl,23.84
PdPb2,18.367
Ca(AsO3)2,73.48
MgBe2Sb,16.633
Y2SiCO7,66.913
RbYbO2,30.393
MnPO4,13.587
Y3CuGeS7,36.74
TiCd,36.986999999999995
Ho6FeSb2,36.533
Mg(InS2)2,27.64
PmN,103.82
ScIr2,101.28
PrRh3C,63.56
HfBeTc,65.953
KHo2CuS4,35.653
MgSc2Al,50.2
LiYbS2,7.74
Na3PS4,8.96
AlCrO3,60.8
K2NaVOF5,30.607
HfSiPt,2.56
MnP2,121.04
NiAgO2,44.87300000000001
Hf2Zn,59.87300000000001
KP(HO)2,10.7
Hg2BrN,12.213
TbInAu2,24.66
DyBiPd,37.02
Rb3Sb2Br9,1.4669999999999999
TmPd,37.7
Ti2InNi,8.08
UOs2,8.2
Sc2ZnIr,45.42
CdGeAs2,27.886999999999997
MoC,242.453
Co2B,94.713
Ba4TaRh,3.22
TlPS3,11.32
YCuS2,30.326999999999998
CaMn2,21.026999999999997
BaTlRu2,5.7929999999999975
NbGaNi2,47.38
SrPb3,20.56
SmAl2,54.0
TmCdAu2,29.32
LiEr2Al,35.68
TaTeBr9,6.773
Hf2Hg,56.1
MnSiIr,94.62
LiTaW2,20.92
LiDyS2,33.213
BeIr4Se,17.52
U(SiIr)2,105.96
KLiSe,17.073
Ca2Bi2O5,21.54
TaO2F,120.7
ThSi2,40.953
Rb3Dy,3.4
SmTlS2,28.546999999999997
MnBeSb,94.287
AcCl3,17.413
Ca2NCl,43.533
InFe2CuSe4,16.927
TiBe2Br,30.253
Mn(AlS2)2,23.206999999999997
BeVP2,23.846999999999998
Ca3MnO4,64.753
CuP2,52.613
Ba2MnSn,15.28
Ca(HO)2,7.2070000000000025
SrMg2N2,76.107
Na2TlSb,20.18
Ca2CuSbO6,62.493
KCO2,17.987000000000005
SmCuSeO,38.28
NpB2,172.787
Ca2AsAu,34.32
Sr(CdGe)2,14.527000000000001
Sc2NiIr,50.66
SrIF,18.907
Cr2NiS4,62.87300000000001
Ba4YTe,1.02
K4CO4,9.373
LiAlSiO4,42.253
Mn2CdO4,18.533
YbO2,73.22
K2Te,6.84
CaTi2S5,16.967
TiMn2V,90.8
KTlO2,32.573
Dy(CuO2)2,66.62
Rb8N3O,10.5
Tb6FeSb2,32.52
Pm5Mg,16.773
TbP,64.78
Ba2Mn2As2O,28.967
ErSnAu,41.04
SrCN2,18.427
CaAl2,40.74
BeInCl2,3.9
Cd2PdRh,54.52
SrTe,22.78
KBr,12.54
Ca2MgBe,11.8
K3BS3,10.307
UP,66.6
K2ReF6,16.22
CaUO4,71.04
TaBeBr,22.533
AlFeCo2,46.02
ScBeZn2,38.48
HIO3,20.74
Sr2ZnCu2(SO)2,44.887
Mg(BC)2,148.48
Li2MnF6,20.133
Tb2ZnNi2,30.64
ScGaCo2,79.08
BeFe2Mo,112.56
MnSbRh,10.86
K2AgSb,11.36
TlAgI2,8.892999999999997
AlOs,119.88
Li2BeMo,35.38
CClF3,5.68
BaErCuS3,36.54
K3NbO8,19.707
MnBeSe2,28.713
Ge2W,130.08
Lu2IrRh,46.42
NaAgO2,37.18
Ca2Ti2O5,65.027
NaCuO2,64.033
NaBeTc2,50.327
PmMgRh2,38.32
Mg2BePt,48.87300000000001
GeSe2,16.433
TaF5,59.773
Be2CoSi,91.073
ZrCoSn,64.9
Ba2PCl,19.287
RbCuF3,37.1
Rb2ThF6,23.52
BeFe4Ge,47.86
TiAu2,59.413000000000004
BeGaCo,13.067
MnBe2Ir,102.613
SmMnSi,9.947000000000001
TiNiSn,65.52
VNi2Sn,33.2
Er2Fe2Si2C,83.25299999999999
Dy(CuSi)2,71.06
NaDyS2,34.493
Ca3CdO4,67.35300000000001
Li2Fe2CoO6,53.473
Sc3InC,82.02
TmMgAu2,24.66
SbCl5,5.292999999999998
CaHg,24.36
Zr3O,59.727
Th2Pd,23.726999999999997
KInTe2,12.92
CoTe2,45.787
ZrP,88.7
CeSiOs,49.093
HfPtPb,22.94
BeGa2Co,55.01300000000001
U2Cl5O2,30.82
K2NaGaP2,17.127
UPb,6.987
MgTi,24.886999999999997
FeCuPt2,71.62
TbZr,31.913
SnSb,30.14
USb2Ru,55.3
MnPd,118.167
RbHoO2,56.78
BaSrHf2,14.6
Ba(FeS2)2,28.873
MnBeNi,111.46
Y2GeI2,18.047
Sc2AlCd,45.82
HfS2,34.26
TbH3(CO2)3,39.08
SmDyRh2,27.4
Ca2BrN,40.593
BeNbSi,25.78
Ce(FeSi)2,79.047
Pb2ClO2,19.307000000000002
TmCuSe2,29.26
Mn2BeCd,83.53299999999999
Sr7(HBr)2,28.113000000000003
GaCo2Ni,80.02
Ta9(NiS3)2,60.273
LiSO3F,12.133
NaYb3,9.74
Li3PO4,45.533
H3ClO,10.773
HoCo2,47.58
MgPd5,46.293
RbErS2,32.213
Mg2GeO4,102.98
HfSiPd,90.72
Li2TiFeO4,89.26700000000002
SmAgPb,35.04
MnCu2SnS4,16.1
LuP,71.06
TcIrOs,48.08
TiAlAu,55.893
K3Sb2Au3,11.86
PrO,78.42
UCoSn,32.833
ZnPS3,24.406999999999996
MgCuSn,33.56
PaBr4,20.08
AlCo3,88.26
KMgBi,14.073
BaGeCl2,13.68
CaCrF5,43.453
BeZn2Ir,47.573
ZnSbF5,14.392999999999999
Lu2TlAg,31.28
MgAl2Cu,50.94
RbCl,13.74
ErH2,60.26
SiGeN2O,78.313
ZnCoF6,39.347
TbAg3,22.46
SiC3,99.3
BeSnSb,10.972999999999999
Sr2BeV,2.46
SrGe(HO2)2,39.19300000000001
Ba(PPd)2,31.18
BeNi,89.42
MnO,69.367
Li2BeTc,38.893
Ta2Co,74.827
Bi2CO5,14.127
P2W,115.087
LiTiPt2,26.44
BaYFe2O5,70.433
Re2NiO8,22.8
SiC,190.24
Ti4ZnO9,30.313000000000002
CeDy3,25.013
Mn3N2,96.64
Y2BeGe,30.753
SrO2,48.62
LiSc2Os,40.56
Co2NiSe4,41.586999999999996
Ca(GeAu)2,17.053
SmIn2Rh,31.64
Ba3BiAs,13.94
LiBeSi2,42.967
SmCoSi,46.527
HfRu,97.08
LuCo2,55.08
NdS2,44.06
KMnTe2,13.6
Ta3B2,180.893
SmPtF7,33.573
Na3Be,6.807
MgSeO4,46.54
SnPt,47.527
Th3As4,54.92
Ba2YCu,2.68
Sc2C,38.413000000000004
Rb3Sb2Au3,9.993
NpSe,40.06
Er(SiPd)2,48.753
ZnSeO3,42.87300000000001
ZnSiNiO5,75.6
Li4Fe2SiO7,112.667
KAlSiO4,27.526999999999997
Zr(MoO4)2,40.733000000000004
KRbS,10.68
Zr(NiP)2,40.08
RbI,9.42
Nd3PbN,14.86
Li4V2SiGe,58.333
HfSi2,91.37299999999999
SnCl,11.267000000000001
CrH2,98.76
BaLiSb,6.24
InSnBr3,8.54
ScInPt2,42.4
NaSb,9.78
KTeOF3,12.18
Rb2TiCl6,10.02
Co3TeO8,75.473
Pr3CuSiS7,36.94
K3Sc,3.8
K5CuAs2,7.6670000000000025
CdPdF6,22.433000000000003
YNbRu2,64.16
Be2FePt,95.29299999999999
CeGa3Pd2,51.01300000000001
Zn2CoN2,35.633
NaBeCl2,8.633
ThAs,44.3
Dy3Y,26.84
NbIr3,204.34
MnPO4,11.727
MnTcOs,23.38
NdMnGe,39.473
Ba2LiSb,14.18
Pr(SiNi)2,67.513
PtSe2,38.37300000000001
BaMn2Sn,19.393
V3Si,62.64
HoSnPt,54.547
CaAs3,29.073
BeCoCl,17.713
SrLiSb,28.326999999999998
Zr(PS3)2,17.127
Be(VPd)2,6.7070000000000025
AgClO2,2.427
Mn3O4,27.307
LiN3,25.04
MgTe2,23.96
BaPPt,32.78
Ba4TcTe,6.06
Be2OsCl,21.526999999999997
Sc2PdRu,49.96
HoTlO2,48.613
TiF3,61.507
TlClO3,12.28
Dy(GeRu)2,56.353
PrTlSe2,24.566999999999997
Ag3PO4,13.68
BeFeSb,66.18
Na2SrBe,8.367
Ca(BH)2,89.89299999999999
KSrCO3F,25.94
ZrInRh2,71.52
LiSnCl3,8.887
Li5CuF6,29.56
NdI2,20.906999999999996
Ba4MgTe,0.76
BeTeW,122.89299999999999
Lu2OsPd,51.18
CuBr2,11.773
SeI2,6.607
CdSiAs2,32.433
Ti2C,83.58
ReTeS,43.8
Fe(Sb2O)2,74.733
Mg3ZnC,39.1
K3MoF6,19.6
BeNi2Mo,84.473
SbO2,42.4
LuIr2,93.44
TbSi,65.373
NbZn3,73.18
YN,44.4
Tl3AsSe3,6.787000000000001
AlCoF5,25.406999999999996
SmPd3,54.8
K2Be2O3,25.16
RbBa3,4.547
BaCrSi2,17.773
Sc3AlC,82.06
MnB4,240.287
MgBe2Os,88.38
SrCuSb,34.993
KNbF6,4.64
CaCdO2,65.38
Si3Ag,3.553
Hf2RuRh,50.18
BeNi3,79.5
KCa2Be,2.873
Mn2SiNi,13.4
Nb2MoO8,23.97300000000001
Rb2NaCoF6,31.48
BaF2,16.907
CaBeMo2,30.32
TiAlF5,53.86
Ba2YbSbO6,66.7
TbNi2,44.3
Sc2Si2Ru,67.827
BaMg(CO3)2,43.727
PrOF,60.2
YBiPd,37.1
SmCl3,6.093
K3N,1.6669999999999998
K2NaInAs2,14.052999999999999
Dy2MgTl,29.64
YbSe,42.94
CaZrGeO5,59.553000000000004
LuCo2Sn,52.6
SrBeV,10.98
LiCuO,35.813
Tl3PO4,11.9
GaI3,6.527
Na4BePd,8.28
UTlO3,67.32
KZrBe,4.913
Ba2PdO3,49.806999999999995
Sm(MnGe)2,63.68
UBC,157.42
YWN3,51.427
LiErS2,34.76
Zn(SbO2)2,7.107
Sm3Np,21.9
NaLuO2,77.12
NdHo3,25.54
NbPt2,113.227
AgRhO2,48.14
KCaCO3F,31.747
BeCdCu2,41.433
GaGeRu2,74.18
TiZn(BiO3)2,45.073
SmCuS2,41.586999999999996
UNi5,72.94
HfTaNO3,69.633
BaReH9,19.153
Sn3As4,22.2
BeNiIr,105.64
BaCuSb,30.447
Ca4ScBe,4.24
Mo3W(SeS3)2,29.467
HoAu,34.66
LaBeRh2,6.632999999999999
CoO,35.407
TaAlO4,85.25299999999999
Nb3TeCl7,20.933000000000003
KGeBr3,7.527
TiPt,16.52
HoNbRu2,67.38
LiYF4,35.893
HfPd,26.94
Er3Pd2,18.933
Sr4TiBe,6.28
CeCoC2,82.133
ThTaN3,144.14
CaPb,21.573
PrGe3Rh,41.66
NdIr3,95.3
KBeNi2,0.16
TiBeCo2,67.273
BaZnGe,29.353
ErSiRu,58.993
PaC,95.2
Ba4HfCl,1.04
ZrSO,91.67299999999999
NbCu3S4,27.22
NdNi5,61.9
Al2IrRu,123.36
YPd3,56.62
Sr2FeCuSO3,49.86
LiYb2Tl,21.3
AlBMo,139.47299999999998
HoClO,43.986999999999995
ThTeO,61.12
LuGa,50.06
Tl3AsS3,8.18
Ce(FeP)2,92.59299999999999
ThTi2O6,71.64
K2PO4,23.686999999999998
Li4MoO5,67.14
ScSnRu2,79.08
NaNbN2,106.447
ScTlTe2,24.433000000000003
Th(NiGe)2,30.04
Ba2CuClO2,15.647
NaNO2,14.747
SbSBr,12.28
TiNi2Sb,36.8
NaCaBe2B2O6F,59.36
YbRu,30.18
Hg2Pt,28.44
RbClO4,10.22
MgMoN2,192.0
IrBr3,15.127
KRb2VF6,16.207
CI4,7.5
HfBeCd,53.24
GaB3N4,238.5
BaCuSeF,9.9
TeAsOs,42.96
Er2Al3Si2,64.233
CrSb,32.387
U(GeIr)2,68.087
Er2Mg,23.287
Ag2SO4,9.073
PbF4,41.453
ZrO2,125.68
MgCoO2,5.5
ThCoSn,50.067
K2VAgSe4,10.72
ErAlAg2,22.06
Cr3Ir,100.28
CaMo2O5,17.273
TbAgSn,41.827
AlCuCl4,9.68
DyPd3,58.1
AuS,11.433
UMnSe3,37.753
LiBeCo,39.626999999999995
CaPmPd2,29.54
Zn2PtRh,72.04
MgAgAs,15.06
Sc3InB,53.7
Li4Mn(BO3)2,36.073
Nd2Ta2Cl2O7,65.28699999999999
NpAs,8.2
Sc2TeO6,69.067
Tm2AlOs,42.96
Th(MnGe)2,61.69300000000001
Na6MgO4,38.28
ThGa2,69.4
ZnCl2,9.273
SnF4,13.6
BeCoPt2,43.76
Be2RuRh,95.167
TiBe2Te,55.407
CaSiSnO5,64.513
LiErO2,62.093
Na2CuAs,22.087
TmPPt,45.766999999999996
HgPS3,15.593
Np(Al2Fe)4,84.693
USn3,33.72
PrBi2ClO4,37.69300000000001
AlF3,52.747
TmPO4,88.28
MoP2,125.613
Ni3GeC,45.32
TmH3(CO2)3,41.24
InPd,26.86
ThCN,46.54
ZnCdSe2,20.706999999999997
CuAgS,17.493
NaLiSe,23.087
Zn(InS2)2,31.34
K5Au(IO)2,16.06
Rb2ZnF4,21.033
Cu3PSe4,27.273000000000003
FeClO,22.046999999999997
GeP,51.88
MnP,65.36
B4CCl6O,5.947
Ga2NiS4,24.88
TiMo2As,17.86
PrRhC2,72.187
InAg(PS3)2,19.007
Tb5Si3,51.527
TbSnRh2,23.1
Yb(ZnP)2,48.787
KInO3,34.34
Li2MnO2,51.78
ZrBeFe4,64.66
Cr2GeC,81.4
BaHg,16.0
Ca(BH4)2,14.06
BeRu2Pb,66.08
Ba5Sb3,8.287
Pr(NiGe)2,47.247
ZnBr2,13.613
Cd2GaAgS4,17.68
HgBr2,6.14
ZnAsAu,3.84
Ca(InTe2)2,14.273
TaCuN2,43.986999999999995
Ti2AlTc,53.3
BeSiRh,97.353
BePSe,33.12
Fe3Si,39.42
BeCdCo2,58.52
NaInTe2,9.993
Zn2Ni3O8,62.26
PmInNi2,20.3
SmBPd3,14.16
MgCoF5,47.7
Sr(InTe2)2,14.867
Li8HfO6,74.22
DyAgGe,26.607
Ca2CoN2,46.946999999999996
Ce2O3,37.813
K2HBrO,11.327
Zr2Cd,33.013000000000005
VGaFe2,115.18
Hf2BeW,57.12
EuCd,24.34
BeCo4Pt,25.58
Sc3CoC4,122.81299999999999
Sm(SiNi)2,70.46
YC2,67.733
GeO2,34.306999999999995
NiPt,82.833
NaSrP,30.573
BaTi2Ga,29.647
Ca(As2Rh3)2,58.887
YbTm3,22.36
LuFe2,33.76
Ho(CrSi)2,58.32
H8(NO2)3,11.12
TlCoCl3,9.747
YCrO4,57.853
HoIr,35.3
SrIn4,10.472999999999999
Na2PdF4,17.512999999999998
TmN,142.66
HfBeCd2,19.027
KTeHOF4,9.433
UCr2O6,19.36
HoAl2Ni,56.48
ScTl2W,17.66
NaLiAs,7.14
BaLi2Ca,8.173
CeSi2,43.553000000000004
TmGa2Pd,52.607
HoCoSi,65.92
TbCdAu2,20.76
NaYSe2,28.7
BHC4NClF4,8.5
Ba2BrN,22.046999999999997
Be2GaOs,91.787
ScB2,194.593
Sr2BeBi,8.64
VAsPt2,11.58
BiSBr,12.307
Ho3In,28.226999999999997
TiCrO4,55.84
InN,58.16
K2SrTa2O7,68.167
Rb2MgH4,4.967
Li2NiSnO4,69.547
Ba4BiP,6.12
Mn3ZnN,119.1
TiGa3,72.013
BeZnFe2,73.21300000000002
RbBaSiHO4,29.553
USnRu,37.167
Sb2Ir,74.62
Be2VFe,85.32
BaLi2Fe,9.507
LiSnRh2,68.2
